"Date (UTC)","Timestamp (UTC)","António José Seguro (IND)","João Cotrim Figueiredo (IL)","André Ventura (CH)","Luís Marques Mendes (PSD)","Henrique Gouveia e Melo (IND)"
"11-01-2025 00:00","1761955207","0.095","0.015","0.0825","0.29","0.485"
"11-01-2025 01:00","1761958807","0.095","0.0145","0.083","0.29","0.495"
"11-01-2025 02:00","1761962407","0.095","0.015","0.082","0.29","0.485"
"11-01-2025 03:00","1761966008","0.095","0.0145","0.0835","0.29","0.475"
"11-01-2025 04:00","1761969606","0.095","0.014","0.081","0.29","0.48"
"11-01-2025 05:00","1761973206","0.095","0.0145","0.0805","0.29","0.505"
"11-01-2025 06:00","1761976808","0.095","0.013","0.0815","0.29","0.505"
"11-01-2025 07:00","1761980407","0.095","0.013","0.081","0.29","0.505"
"11-01-2025 08:00","1761984006","0.095","0.013","0.081","0.29","0.505"
"11-01-2025 09:00","1761987606","0.095","0.0105","0.082","0.29","0.5"
"11-01-2025 10:00","1761991207","0.095","0.0105","0.081","0.29","0.5"
"11-01-2025 11:00","1761994806","0.095","0.0105","0.08","0.29","0.5"
"11-01-2025 12:00","1761998409","0.095","0.0125","0.0815","0.295","0.495"
"11-01-2025 13:00","1762002006","0.095","0.012","0.0825","0.3","0.495"
"11-01-2025 14:00","1762005607","0.095","0.013","0.0845","0.305","0.495"
"11-01-2025 15:00","1762009207","0.095","0.013","0.084","0.305","0.5"
"11-01-2025 16:00","1762012806","0.095","0.013","0.083","0.32","0.5"
"11-01-2025 17:00","1762016407","0.09","0.013","0.084","0.32","0.49"
"11-01-2025 18:00","1762020006","0.09","0.0135","0.084","0.32","0.49"
"11-01-2025 19:00","1762023607","0.09","0.013","0.085","0.32","0.485"
"11-01-2025 20:00","1762027207","0.09","0.013","0.0865","0.32","0.485"
"11-01-2025 21:00","1762030807","0.09","0.0135","0.0865","0.32","0.48"
"11-01-2025 22:00","1762034407","0.09","0.013","0.087","0.32","0.48"
"11-01-2025 23:00","1762038006","0.09","0.013","0.0865","0.315","0.485"
"11-02-2025 00:00","1762041607","0.09","0.013","0.0855","0.315","0.485"
"11-02-2025 01:00","1762045206","0.09","0.0135","0.0855","0.315","0.485"
"11-02-2025 02:00","1762048807","0.09","0.013","0.086","0.295","0.485"
"11-02-2025 03:00","1762052406","0.09","0.013","0.086","0.295","0.485"
"11-02-2025 04:00","1762056006","0.09","0.013","0.086","0.295","0.485"
"11-02-2025 05:00","1762059606","0.09","0.013","0.086","0.295","0.485"
"11-02-2025 06:00","1762063206","0.09","0.0135","0.086","0.295","0.485"
"11-02-2025 07:00","1762066806","0.095","0.0135","0.086","0.29","0.475"
"11-02-2025 08:00","1762070406","0.095","0.013","0.083","0.295","0.475"
"11-02-2025 09:00","1762074006","0.095","0.0135","0.0845","0.295","0.475"
"11-02-2025 10:00","1762077606","0.095","0.013","0.119","0.305","0.475"
"11-02-2025 11:00","1762081207","0.095","0.0135","0.115","0.32","0.455"
"11-02-2025 12:00","1762084806","0.095","0.0135","0.1135","0.32","0.465"
"11-02-2025 13:00","1762088406","0.095","0.013","0.0995","0.33","0.465"
"11-02-2025 14:00","1762092006","0.085","0.0115","0.101","0.325","0.475"
"11-02-2025 15:00","1762095606","0.085","0.0115","0.0915","0.325","0.485"
"11-02-2025 16:00","1762099206","0.095","0.013","0.126","0.295","0.465"
"11-02-2025 17:00","1762102806","0.1","0.013","0.125","0.285","0.465"
"11-02-2025 18:00","1762106407","0.1","0.013","0.1165","0.285","0.465"
"11-02-2025 19:00","1762110007","0.1","0.013","0.117","0.285","0.465"
"11-02-2025 20:00","1762113606","0.1","0.013","0.117","0.285","0.465"
"11-02-2025 21:00","1762117207","0.1","0.013","0.1165","0.285","0.465"
"11-02-2025 22:00","1762120806","0.1","0.013","0.115","0.285","0.465"
"11-02-2025 23:00","1762124406","0.1","0.013","0.1155","0.285","0.465"
"11-03-2025 00:00","1762128005","0.1","0.01","0.117","0.285","0.465"
"11-03-2025 01:00","1762131606","0.1","0.01","0.1065","0.285","0.465"
"11-03-2025 02:00","1762135206","0.1","0.01","0.105","0.285","0.465"
"11-03-2025 03:00","1762138806","0.1","0.01","0.1055","0.285","0.465"
"11-03-2025 04:00","1762142406","0.1","0.01","0.0995","0.285","0.465"
"11-03-2025 05:00","1762146006","0.1","0.01","0.1","0.285","0.465"
"11-03-2025 06:00","1762149606","0.1","0.01","0.1015","0.285","0.465"
"11-03-2025 07:00","1762153206","0.1","0.01","0.101","0.285","0.465"
"11-03-2025 08:00","1762156806","0.1","0.01","0.097","0.285","0.465"
"11-03-2025 09:00","1762160405","0.1","0.0095","0.0935","0.285","0.465"
"11-03-2025 10:00","1762164006","0.1","0.01","0.0945","0.285","0.465"
"11-03-2025 11:00","1762167606","0.1","0.01","0.093","0.285","0.465"
"11-03-2025 12:00","1762171206","0.1","0.01","0.098","0.285","0.465"
"11-03-2025 13:00","1762174806","0.105","0.01","0.0945","0.285","0.48"
"11-03-2025 14:00","1762178406","0.105","0.0095","0.0955","0.285","0.48"
"11-03-2025 15:00","1762182005","0.105","0.01","0.0975","0.29","0.48"
"11-03-2025 16:00","1762185606","0.105","0.0095","0.1115","0.29","0.48"
"11-03-2025 17:00","1762189206","0.1","0.01","0.1025","0.29","0.48"
"11-03-2025 18:00","1762192806","0.1","0.0095","0.1025","0.29","0.48"
"11-03-2025 19:00","1762196406","0.1","0.01","0.1125","0.28","0.48"
"11-03-2025 20:00","1762200007","0.1","0.01","0.1055","0.28","0.48"
"11-03-2025 21:00","1762203607","0.1","0.01","0.1075","0.28","0.48"
"11-03-2025 22:00","1762207206","0.085","0.012","0.0935","0.325","0.48"
"11-03-2025 23:00","1762210806","0.08","0.0165","0.0935","0.325","0.48"
"11-04-2025 00:00","1762214407","0.08","0.016","0.0865","0.325","0.48"
"11-04-2025 01:00","1762218006","0.08","0.0115","0.087","0.325","0.48"
"11-04-2025 02:00","1762221606","0.08","0.012","0.0905","0.32","0.48"
"11-04-2025 03:00","1762225206","0.08","0.0125","0.0885","0.32","0.48"
"11-04-2025 04:00","1762228807","0.08","0.012","0.0935","0.32","0.48"
"11-04-2025 05:00","1762232406","0.08","0.011","0.091","0.32","0.475"
"11-04-2025 06:00","1762236007","0.08","0.012","0.0935","0.32","0.48"
"11-04-2025 07:00","1762239607","0.08","0.012","0.0935","0.32","0.48"
"11-04-2025 08:00","1762243206","0.08","0.0175","0.093","0.32","0.475"
"11-04-2025 09:00","1762246806","0.08","0.0185","0.091","0.32","0.475"
"11-04-2025 10:00","1762250406","0.08","0.017","0.087","0.32","0.48"
"11-04-2025 11:00","1762254006","0.075","0.017","0.0895","0.32","0.48"
"11-04-2025 12:00","1762257607","0.075","0.0175","0.0915","0.335","0.48"
"11-04-2025 13:00","1762261206","0.075","0.017","0.091","0.335","0.48"
"11-04-2025 14:00","1762264806","0.075","0.0195","0.0935","0.32","0.465"
"11-04-2025 15:00","1762268407","0.075","0.0345","0.092","0.34","0.47"
"11-04-2025 16:00","1762272006","0.075","0.03","0.095","0.34","0.47"
"11-04-2025 17:00","1762275607","0.075","0.03","0.096","0.34","0.47"
"11-04-2025 18:00","1762279206","0.085","0.032","0.0945","0.34","0.465"
"11-04-2025 19:00","1762282807","0.085","0.032","0.093","0.34","0.465"
"11-04-2025 20:00","1762286406","0.085","0.032","0.096","0.34","0.465"
"11-04-2025 21:00","1762290006","0.08","0.0315","0.1205","0.32","0.465"
"11-04-2025 22:00","1762293607","0.08","0.0325","0.119","0.32","0.46"
"11-04-2025 23:00","1762297206","0.08","0.034","0.109","0.32","0.465"
"11-05-2025 00:00","1762300806","0.08","0.033","0.1095","0.32","0.465"
"11-05-2025 01:00","1762304406","0.08","0.0325","0.1085","0.32","0.465"
"11-05-2025 02:00","1762308006","0.08","0.035","0.1095","0.32","0.465"
"11-05-2025 03:00","1762311606","0.08","0.0335","0.1085","0.32","0.465"
"11-05-2025 04:00","1762315205","0.08","0.0345","0.1085","0.32","0.46"
"11-05-2025 05:00","1762318807","0.08","0.0325","0.1085","0.32","0.465"
"11-05-2025 06:00","1762322407","0.08","0.0325","0.108","0.32","0.465"
"11-05-2025 07:00","1762326007","0.08","0.0315","0.107","0.32","0.465"
"11-05-2025 08:00","1762329607","0.08","0.031","0.107","0.32","0.465"
"11-05-2025 09:00","1762333207","0.08","0.0285","0.106","0.32","0.47"
"11-05-2025 10:00","1762336807","0.075","0.0305","0.1065","0.315","0.475"
"11-05-2025 11:00","1762340407","0.075","0.031","0.1065","0.315","0.47"
"11-05-2025 12:00","1762344007","0.075","0.029","0.1075","0.315","0.475"
"11-05-2025 13:00","1762347606","0.085","0.0305","0.1065","0.315","0.465"
"11-05-2025 14:00","1762351208","0.085","0.026","0.107","0.32","0.47"
"11-05-2025 15:00","1762354807","0.085","0.031","0.105","0.32","0.475"
"11-05-2025 16:00","1762358407","0.08","0.0455","0.09","0.32","0.47"
"11-05-2025 17:00","1762362006","0.08","0.045","0.098","0.315","0.465"
"11-05-2025 18:00","1762365606","0.075","0.0445","0.1135","0.315","0.455"
"11-05-2025 19:00","1762369206","0.075","0.045","0.115","0.31","0.455"
"11-05-2025 20:00","1762372807","0.075","0.045","0.108","0.305","0.47"
"11-05-2025 21:00","1762376407","0.075","0.042","0.112","0.305","0.465"
"11-05-2025 22:00","1762380007","0.075","0.045","0.1125","0.305","0.455"
"11-05-2025 23:00","1762383606","0.075","0.045","0.1075","0.305","0.46"
"11-06-2025 00:00","1762387204","0.075","0.045","0.102","0.31","0.475"
"11-06-2025 01:00","1762390805","0.075","0.045","0.104","0.31","0.47"
"11-06-2025 02:00","1762394406","0.075","0.045","0.1035","0.31","0.47"
"11-06-2025 03:00","1762398006","0.075","0.045","0.1005","0.31","0.47"
"11-06-2025 04:00","1762401607","0.075","0.045","0.1005","0.315","0.475"
"11-06-2025 05:00","1762405205","0.075","0.045","0.103","0.31","0.47"
"11-06-2025 06:00","1762408806","0.075","0.045","0.103","0.31","0.47"
"11-06-2025 07:00","1762412406","0.075","0.045","0.104","0.31","0.47"
"11-06-2025 08:00","1762416006","0.075","0.045","0.1","0.31","0.47"
"11-06-2025 09:00","1762419607","0.075","0.0455","0.095","0.31","0.45"
"11-06-2025 10:00","1762423204","0.075","0.0455","0.095","0.31","0.46"
"11-06-2025 11:00","1762426805","0.075","0.045","0.094","0.31","0.46"
"11-06-2025 12:00","1762430407","0.075","0.045","0.0935","0.31","0.46"
"11-06-2025 13:00","1762434005","0.075","0.045","0.0905","0.31","0.465"
"11-06-2025 14:00","1762437606","0.075","0.045","0.0865","0.31","0.47"
"11-06-2025 15:00","1762441206","0.075","0.045","0.087","0.305","0.465"
"11-06-2025 16:00","1762444807","0.075","0.045","0.087","0.305","0.47"
"11-06-2025 17:00","1762448407","0.075","0.045","0.088","0.305","0.47"
"11-06-2025 18:00","1762452007","0.075","0.045","0.0885","0.305","0.47"
"11-06-2025 19:00","1762455606","0.075","0.0445","0.088","0.305","0.46"
"11-06-2025 20:00","1762459208","0.075","0.0445","0.088","0.305","0.47"
"11-06-2025 21:00","1762462809","0.075","0.0445","0.087","0.305","0.47"
"11-06-2025 22:00","1762466406","0.075","0.026","0.088","0.295","0.465"
"11-06-2025 23:00","1762470007","0.075","0.032","0.088","0.295","0.465"
"11-07-2025 00:00","1762473607","0.075","0.032","0.087","0.295","0.48"
"11-07-2025 01:00","1762477205","0.075","0.046","0.088","0.265","0.445"
"11-07-2025 02:00","1762480809","0.075","0.0465","0.0875","0.265","0.455"
"11-07-2025 03:00","1762484408","0.08","0.0465","0.0875","0.265","0.465"
"11-07-2025 04:00","1762488007","0.08","0.0465","0.087","0.265","0.465"
"11-07-2025 05:00","1762491608","0.08","0.0465","0.0855","0.265","0.465"
"11-07-2025 06:00","1762495210","0.085","0.0465","0.088","0.265","0.465"
"11-07-2025 07:00","1762498806","0.085","0.0465","0.087","0.285","0.465"
"11-07-2025 08:00","1762502406","0.085","0.0465","0.087","0.28","0.465"
"11-07-2025 09:00","1762506006","0.085","0.0465","0.088","0.28","0.465"
"11-07-2025 10:00","1762509607","0.085","0.0465","0.088","0.275","0.47"
"11-07-2025 11:00","1762513205","0.085","0.0465","0.0875","0.285","0.47"
"11-07-2025 12:00","1762516809","0.085","0.0465","0.091","0.275","0.47"
"11-07-2025 13:00","1762520408","0.085","0.0465","0.0895","0.27","0.47"
"11-07-2025 14:00","1762524009","0.085","0.0465","0.091","0.27","0.48"
"11-07-2025 15:00","1762527617","0.085","0.064","0.0925","0.265","0.48"
"11-07-2025 16:00","1762531207","0.085","0.059","0.0935","0.265","0.48"
"11-07-2025 17:00","1762534824","0.075","0.06","0.0935","0.265","0.48"
"11-07-2025 18:00","1762538409","0.075","0.06","0.1045","0.265","0.48"
"11-07-2025 19:00","1762542008","0.075","0.06","0.107","0.265","0.48"
"11-07-2025 20:00","1762545619","0.075","0.0605","0.105","0.265","0.465"
"11-07-2025 21:00","1762549208","0.075","0.0605","0.105","0.265","0.465"
"11-07-2025 22:00","1762552807","0.075","0.0605","0.1045","0.265","0.475"
"11-07-2025 23:00","1762556423","0.075","0.0605","0.1055","0.265","0.475"
"11-08-2025 00:00","1762560006","0.075","0.0605","0.1055","0.265","0.475"
"11-08-2025 01:00","1762563607","0.075","0.0605","0.109","0.265","0.475"
"11-08-2025 02:00","1762567206","0.075","0.0605","0.107","0.265","0.475"
"11-08-2025 03:00","1762570807","0.075","0.0605","0.106","0.265","0.495"
"11-08-2025 04:00","1762574407","0.075","0.06","0.1055","0.265","0.495"
"11-08-2025 05:00","1762578006","0.075","0.06","0.1055","0.265","0.495"
"11-08-2025 06:00","1762581607","0.075","0.0575","0.104","0.275","0.505"
"11-08-2025 07:00","1762585208","0.075","0.0575","0.104","0.275","0.505"
"11-08-2025 08:00","1762588805","0.075","0.0575","0.1045","0.265","0.505"
"11-08-2025 09:00","1762592407","0.075","0.0575","0.105","0.265","0.505"
"11-08-2025 10:00","1762596006","0.075","0.0575","0.105","0.265","0.505"
"11-08-2025 11:00","1762599619","0.075","0.0575","0.105","0.265","0.505"
"11-08-2025 12:00","1762603221","0.075","0.0575","0.105","0.265","0.505"
"11-08-2025 13:00","1762606807","0.075","0.0575","0.105","0.265","0.505"
"11-08-2025 14:00","1762610406","0.075","0.0575","0.105","0.265","0.505"
"11-08-2025 15:00","1762614007","0.075","0.0575","0.1065","0.265","0.505"
"11-08-2025 16:00","1762617606","0.075","0.0555","0.108","0.265","0.505"
"11-08-2025 17:00","1762621206","0.075","0.0555","0.1075","0.265","0.505"
"11-08-2025 18:00","1762624807","0.075","0.0555","0.1045","0.265","0.505"
"11-08-2025 19:00","1762628407","0.075","0.0505","0.104","0.265","0.505"
"11-08-2025 20:00","1762632006","0.075","0.0495","0.1035","0.265","0.505"
"11-08-2025 21:00","1762635607","0.075","0.0495","0.088","0.265","0.525"
"11-08-2025 22:00","1762639207","0.075","0.0495","0.088","0.265","0.53"
"11-08-2025 23:00","1762642807","0.075","0.0495","0.089","0.265","0.52"
"11-09-2025 00:00","1762646419","0.075","0.0495","0.0885","0.265","0.515"
"11-09-2025 01:00","1762650006","0.075","0.0495","0.088","0.265","0.515"
"11-09-2025 02:00","1762653606","0.075","0.0495","0.088","0.265","0.515"
"11-09-2025 03:00","1762657207","0.075","0.0495","0.088","0.265","0.525"
"11-09-2025 04:00","1762660818","0.075","0.0495","0.088","0.265","0.53"
"11-09-2025 05:00","1762664406","0.075","0.0495","0.088","0.265","0.52"
"11-09-2025 06:00","1762668006","0.075","0.0495","0.0885","0.265","0.52"
"11-09-2025 07:00","1762671606","0.075","0.0495","0.0885","0.265","0.525"
"11-09-2025 08:00","1762675206","0.075","0.0335","0.0885","0.265","0.525"
"11-09-2025 09:00","1762678806","0.075","0.0345","0.0885","0.265","0.525"
"11-09-2025 10:00","1762682405","0.075","0.0355","0.0885","0.265","0.53"
"11-09-2025 11:00","1762686006","0.075","0.0365","0.0885","0.265","0.53"
"11-09-2025 12:00","1762689607","0.075","0.0375","0.088","0.26","0.53"
"11-09-2025 13:00","1762693206","0.075","0.0485","0.0875","0.255","0.53"
"11-09-2025 14:00","1762696805","0.075","0.048","0.082","0.265","0.465"
"11-09-2025 15:00","1762700406","0.075","0.0495","0.0825","0.27","0.485"
"11-09-2025 16:00","1762704006","0.075","0.0485","0.084","0.27","0.485"
"11-09-2025 17:00","1762707606","0.075","0.0435","0.0835","0.27","0.475"
"11-09-2025 18:00","1762711206","0.075","0.041","0.0855","0.265","0.485"
"11-09-2025 19:00","1762714805","0.075","0.041","0.093","0.27","0.485"
"11-09-2025 20:00","1762718405","0.075","0.036","0.0855","0.275","0.47"
"11-09-2025 21:00","1762722006","0.075","0.036","0.084","0.31","0.475"
"11-09-2025 22:00","1762725606","0.075","0.0355","0.084","0.31","0.44"
"11-09-2025 23:00","1762729207","0.075","0.0355","0.0925","0.32","0.425"
"11-10-2025 00:00","1762732805","0.075","0.0355","0.0875","0.315","0.425"
"11-10-2025 01:00","1762736418","0.075","0.0345","0.0875","0.3","0.48"
"11-10-2025 02:00","1762740006","0.075","0.034","0.0875","0.29","0.465"
"11-10-2025 03:00","1762743605","0.075","0.034","0.0875","0.29","0.445"
"11-10-2025 04:00","1762747207","0.075","0.034","0.0875","0.285","0.45"
"11-10-2025 05:00","1762750807","0.075","0.034","0.0875","0.285","0.45"
"11-10-2025 06:00","1762754407","0.075","0.034","0.0875","0.285","0.465"
"11-10-2025 07:00","1762758005","0.075","0.034","0.086","0.285","0.47"
"11-10-2025 08:00","1762761606","0.075","0.034","0.086","0.285","0.475"
"11-10-2025 09:00","1762765217","0.075","0.0285","0.086","0.29","0.485"
"11-10-2025 10:00","1762768807","0.075","0.0285","0.086","0.285","0.48"
"11-10-2025 11:00","1762772405","0.075","0.0285","0.093","0.26","0.485"
"11-10-2025 12:00","1762776007","0.075","0.0285","0.093","0.27","0.485"
"11-10-2025 13:00","1762779607","0.07","0.0285","0.094","0.28","0.485"
"11-10-2025 14:00","1762783206","0.075","0.0285","0.094","0.285","0.485"
"11-10-2025 15:00","1762786808","0.075","0.027","0.0955","0.285","0.51"
"11-10-2025 16:00","1762790408","0.075","0.027","0.094","0.285","0.51"
"11-10-2025 17:00","1762794006","0.075","0.0195","0.093","0.275","0.515"
"11-10-2025 18:00","1762797607","0.075","0.0195","0.0925","0.25","0.515"
"11-10-2025 19:00","1762801206","0.07","0.0195","0.0895","0.25","0.52"
"11-10-2025 20:00","1762804806","0.07","0.03","0.091","0.255","0.52"
"11-10-2025 21:00","1762808406","0.07","0.0265","0.089","0.275","0.52"
"11-10-2025 22:00","1762812006","0.07","0.029","0.092","0.27","0.535"
"11-10-2025 23:00","1762815606","0.07","0.0415","0.09","0.27","0.505"
"11-11-2025 00:00","1762819208","0.07","0.0525","0.0895","0.27","0.505"
"11-11-2025 01:00","1762822808","0.07","0.0425","0.091","0.27","0.505"
"11-11-2025 02:00","1762826408","0.07","0.0415","0.091","0.27","0.505"
"11-11-2025 03:00","1762830009","0.07","0.041","0.091","0.27","0.505"
"11-11-2025 04:00","1762833609","0.07","0.038","0.091","0.27","0.505"
"11-11-2025 05:00","1762837206","0.07","0.038","0.091","0.27","0.5"
"11-11-2025 06:00","1762840813","0.07","0.041","0.091","0.27","0.5"
"11-11-2025 07:00","1762844408","0.07","0.0385","0.091","0.27","0.505"
"11-11-2025 08:00","1762848019","0.07","0.042","0.0865","0.275","0.505"
"11-11-2025 09:00","1762851606","0.07","0.041","0.087","0.27","0.51"
"11-11-2025 10:00","1762855207","0.07","0.038","0.0845","0.275","0.51"
"11-11-2025 11:00","1762858822","0.07","0.039","0.0845","0.27","0.51"
"11-11-2025 12:00","1762862421","0.07","0.0415","0.0845","0.27","0.51"
"11-11-2025 13:00","1762866006","0.07","0.0375","0.0845","0.27","0.515"
"11-11-2025 14:00","1762869608","0.07","0.048","0.109","0.275","0.455"
"11-11-2025 15:00","1762873221","0.07","0.0475","0.107","0.28","0.475"
"11-11-2025 16:00","1762876807","0.07","0.048","0.106","0.275","0.475"
"11-11-2025 17:00","1762880407","0.07","0.0475","0.107","0.275","0.475"
"11-11-2025 18:00","1762884007","0.07","0.0475","0.107","0.275","0.475"
"11-11-2025 19:00","1762887606","0.075","0.0475","0.099","0.275","0.475"
"11-11-2025 20:00","1762891207","0.065","0.0475","0.107","0.275","0.485"
"11-11-2025 21:00","1762894809","0.065","0.0475","0.109","0.275","0.485"
"11-11-2025 22:00","1762898407","0.065","0.0475","0.108","0.275","0.475"
"11-11-2025 23:00","1762902008","0.065","0.0475","0.1065","0.275","0.485"
"11-12-2025 00:00","1762905609","0.065","0.0475","0.1095","0.275","0.485"
"11-12-2025 01:00","1762909206","0.065","0.0475","0.102","0.275","0.485"
"11-12-2025 02:00","1762912806","0.065","0.0475","0.104","0.275","0.485"
"11-12-2025 03:00","1762916407","0.065","0.0475","0.105","0.27","0.48"
"11-12-2025 04:00","1762920007","0.065","0.0475","0.105","0.275","0.485"
"11-12-2025 05:00","1762923607","0.065","0.0475","0.0995","0.275","0.485"
"11-12-2025 06:00","1762927209","0.065","0.0475","0.1025","0.275","0.49"
"11-12-2025 07:00","1762930808","0.065","0.0475","0.1005","0.275","0.49"
"11-12-2025 08:00","1762934406","0.065","0.0475","0.1005","0.275","0.49"
"11-12-2025 09:00","1762938007","0.065","0.0475","0.1005","0.275","0.49"
"11-12-2025 10:00","1762941605","0.065","0.0475","0.1005","0.275","0.495"
"11-12-2025 11:00","1762945206","0.065","0.0475","0.1005","0.275","0.495"
"11-12-2025 12:00","1762948807","0.065","0.0475","0.1005","0.275","0.495"
"11-12-2025 13:00","1762952407","0.065","0.0475","0.1005","0.275","0.495"
"11-12-2025 14:00","1762956007","0.075","0.0475","0.1005","0.28","0.495"
"11-12-2025 15:00","1762959606","0.075","0.048","0.099","0.275","0.5"
"11-12-2025 16:00","1762963207","0.075","0.048","0.099","0.275","0.5"
"11-12-2025 17:00","1762966822","0.075","0.0475","0.0995","0.275","0.5"
"11-12-2025 18:00","1762970408","0.075","0.0475","0.0995","0.275","0.5"
"11-12-2025 19:00","1762974006","0.075","0.0475","0.0995","0.275","0.5"
"11-12-2025 20:00","1762977607","0.075","0.0475","0.0995","0.275","0.5"
"11-12-2025 21:00","1762981207","0.075","0.0475","0.1045","0.27","0.5"
"11-12-2025 22:00","1762984807","0.075","0.0475","0.103","0.28","0.5"
"11-12-2025 23:00","1762988407","0.075","0.047","0.103","0.275","0.5"
"11-13-2025 00:00","1762992007","0.075","0.047","0.106","0.275","0.5"
"11-13-2025 01:00","1762995606","0.075","0.047","0.1045","0.275","0.495"
"11-13-2025 02:00","1762999205","0.075","0.047","0.1045","0.275","0.5"
"11-13-2025 03:00","1763002807","0.075","0.047","0.1035","0.275","0.5"
"11-13-2025 04:00","1763006407","0.075","0.047","0.1055","0.275","0.5"
"11-13-2025 05:00","1763010006","0.075","0.047","0.105","0.275","0.5"
"11-13-2025 06:00","1763013607","0.075","0.047","0.1055","0.275","0.5"
"11-13-2025 07:00","1763017207","0.075","0.047","0.105","0.275","0.495"
"11-13-2025 08:00","1763020807","0.075","0.0465","0.1055","0.275","0.495"
"11-13-2025 09:00","1763024408","0.075","0.0465","0.1055","0.275","0.48"
"11-13-2025 10:00","1763028005","0.075","0.0465","0.103","0.275","0.48"
"11-13-2025 11:00","1763031607","0.075","0.0465","0.1025","0.275","0.48"
"11-13-2025 12:00","1763035208","0.075","0.0465","0.1025","0.275","0.48"
"11-13-2025 13:00","1763038807","0.075","0.0465","0.1045","0.275","0.48"
"11-13-2025 14:00","1763042407","0.075","0.0465","0.1035","0.275","0.48"
"11-13-2025 15:00","1763046007","0.075","0.0465","0.103","0.275","0.48"
"11-13-2025 16:00","1763049609","0.075","0.0465","0.1035","0.27","0.465"
"11-13-2025 17:00","1763053210","0.075","0.0465","0.1025","0.27","0.475"
"11-13-2025 18:00","1763056808","0.075","0.0465","0.104","0.27","0.48"
"11-13-2025 19:00","1763060422","0.075","0.0465","0.1145","0.27","0.48"
"11-13-2025 20:00","1763064008","0.075","0.0465","0.1145","0.27","0.48"
"11-13-2025 21:00","1763067608","0.075","0.0465","0.1075","0.27","0.48"
"11-13-2025 22:00","1763071207","0.07","0.0465","0.108","0.27","0.48"
"11-13-2025 23:00","1763074808","0.07","0.0465","0.1075","0.27","0.48"
"11-14-2025 00:00","1763078407","0.07","0.047","0.108","0.27","0.485"
"11-14-2025 01:00","1763082007","0.07","0.047","0.107","0.27","0.485"
"11-14-2025 02:00","1763085608","0.07","0.047","0.1065","0.27","0.485"
"11-14-2025 03:00","1763089208","0.07","0.047","0.1065","0.27","0.485"
"11-14-2025 04:00","1763092808","0.07","0.047","0.107","0.27","0.485"
"11-14-2025 05:00","1763096406","0.07","0.047","0.107","0.27","0.485"
"11-14-2025 06:00","1763100007","0.07","0.047","0.1065","0.27","0.485"
"11-14-2025 07:00","1763103608","0.07","0.047","0.1065","0.27","0.485"
"11-14-2025 08:00","1763107206","0.07","0.047","0.107","0.27","0.485"
"11-14-2025 09:00","1763110807","0.07","0.047","0.1065","0.27","0.485"
"11-14-2025 10:00","1763114407","0.07","0.047","0.107","0.27","0.475"
"11-14-2025 11:00","1763118008","0.07","0.047","0.107","0.27","0.475"
"11-14-2025 12:00","1763121609","0.07","0.047","0.107","0.245","0.48"
"11-14-2025 13:00","1763125220","0.07","0.047","0.105","0.25","0.465"
"11-14-2025 14:00","1763128808","0.07","0.047","0.105","0.25","0.465"
"11-14-2025 15:00","1763132406","0.07","0.0465","0.106","0.25","0.47"
"11-14-2025 16:00","1763136007","0.065","0.047","0.1055","0.25","0.475"
"11-14-2025 17:00","1763139608","0.07","0.047","0.1115","0.25","0.47"
"11-14-2025 18:00","1763143208","0.07","0.0465","0.1105","0.245","0.49"
"11-14-2025 19:00","1763146808","0.07","0.047","0.113","0.25","0.49"
"11-14-2025 20:00","1763150409","0.07","0.047","0.1125","0.25","0.49"
"11-14-2025 21:00","1763154020","0.07","0.047","0.116","0.25","0.495"
"11-14-2025 22:00","1763157609","0.07","0.047","0.116","0.25","0.495"
"11-14-2025 23:00","1763161208","0.07","0.047","0.115","0.25","0.495"
"11-15-2025 00:00","1763164807","0.07","0.047","0.115","0.25","0.495"
"11-15-2025 01:00","1763168407","0.07","0.047","0.115","0.25","0.49"
"11-15-2025 02:00","1763172007","0.07","0.047","0.1155","0.25","0.495"
"11-15-2025 03:00","1763175608","0.07","0.047","0.115","0.25","0.495"
"11-15-2025 04:00","1763179208","0.07","0.047","0.115","0.25","0.495"
"11-15-2025 05:00","1763182808","0.07","0.047","0.1155","0.25","0.495"
"11-15-2025 06:00","1763186408","0.07","0.047","0.1155","0.25","0.495"
"11-15-2025 07:00","1763190008","0.07","0.047","0.115","0.25","0.495"
"11-15-2025 08:00","1763193607","0.07","0.047","0.1155","0.25","0.495"
"11-15-2025 09:00","1763197208","0.07","0.047","0.115","0.25","0.495"
"11-15-2025 10:00","1763200808","0.07","0.047","0.115","0.25","0.495"
"11-15-2025 11:00","1763204407","0.07","0.047","0.1155","0.25","0.495"
"11-15-2025 12:00","1763208009","0.07","0.047","0.115","0.245","0.495"
"11-15-2025 13:00","1763211608","0.07","0.047","0.115","0.245","0.485"
"11-15-2025 14:00","1763215207","0.07","0.047","0.117","0.215","0.485"
"11-15-2025 15:00","1763218808","0.07","0.047","0.118","0.23","0.505"
"11-15-2025 16:00","1763222407","0.07","0.047","0.118","0.22","0.505"
"11-15-2025 17:00","1763226008","0.07","0.047","0.118","0.22","0.505"
"11-15-2025 18:00","1763229608","0.07","0.047","0.1185","0.235","0.505"
"11-15-2025 19:00","1763233209","0.07","0.047","0.1185","0.235","0.495"
"11-15-2025 20:00","1763236808","0.07","0.047","0.1175","0.235","0.495"
