"Date (UTC)","Timestamp (UTC)","Luís Marques Mendes (PSD)","António José Seguro (IND)","Henrique Gouveia e Melo (IND)","João Cotrim Figueiredo (IL)","André Ventura (CH)","Rui Moreira (IND)","Paulo Portas (CDS)","Catarina Martins (BE)","Tim Vieira (IND)","Joana Amaral Dias (ADN)","André Pestana (IND)","Orlando Cruz (IND)","Aristides Teixeira (IND)","Manuela Magno (IND)","Pedro Tinoco de Faria (IND)","Vitorino Silva (IND)","Ângela Maryah (IND)","António Filipe (PCP)","Raul Perestrello (IND)","José Cardoso (PLS)","Pedro Passos Coelho (PSD)","Jorge Pinto"
"11-19-2025 19:00","1763578805","0.395","0.075","0.39","0.0555","0.081","0.0015","0.0015","0.0025","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.001"
"11-19-2025 20:00","1763582405","0.395","0.075","0.39","0.0555","0.081","0.0015","0.0015","0.0025","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.001"
"11-19-2025 21:00","1763586005","0.395","0.075","0.385","0.0645","0.092","0.0015","0.0015","0.0025","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.001"
"11-19-2025 22:00","1763589605","0.395","0.075","0.385","0.0645","0.0905","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.001"
"11-19-2025 23:00","1763593220","0.4","0.075","0.385","0.0605","0.0905","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.001","0.0015","0.0015","0.0015","0.001"
"11-20-2025 00:00","1763596805","0.41","0.07","0.385","0.0585","0.0955","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.001"
"11-20-2025 01:00","1763600405","0.39","0.075","0.395","0.0595","0.095","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.001"
"11-20-2025 02:00","1763604005","0.395","0.075","0.38","0.049","0.0955","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 03:00","1763607605","0.4","0.075","0.38","0.049","0.0965","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 04:00","1763611205","0.405","0.075","0.38","0.049","0.0975","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 05:00","1763614805","0.405","0.075","0.38","0.049","0.097","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 06:00","1763618404","0.405","0.075","0.38","0.05","0.0885","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.001"
"11-20-2025 07:00","1763622011","0.405","0.075","0.385","0.05","0.0885","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 08:00","1763625605","0.405","0.075","0.385","0.05","0.0885","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 09:00","1763629205","0.405","0.075","0.385","0.05","0.089","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 10:00","1763632805","0.41","0.075","0.38","0.0505","0.089","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 11:00","1763636405","0.435","0.07","0.375","0.0425","0.0785","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 12:00","1763640005","0.425","0.07","0.37","0.0425","0.093","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 13:00","1763643605","0.425","0.07","0.375","0.045","0.0895","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.001","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 14:00","1763647205","0.435","0.07","0.365","0.045","0.0905","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.001","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 15:00","1763650804","0.425","0.075","0.375","0.0455","0.0915","0.0015","0.0015","0.002","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.001","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 16:00","1763654405","0.425","0.075","0.365","0.0495","0.092","0.0015","0.0015","0.002","0.0015","0.0005","0.001","0.0005","0.0005","0.0005","0.001","0.001","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 17:00","1763658005","0.455","0.055","0.365","0.0495","0.091","0.0015","0.0015","0.002","0.0015","0.0005","0.001","0.0005","0.0005","0.0005","0.001","0.001","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 18:00","1763661605","0.44","0.065","0.365","0.0565","0.0915","0.0015","0.0015","0.002","0.0015","0.0005","0.001","0.0005","0.0005","0.0005","0.001","0.001","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 19:00","1763665205","0.44","0.07","0.36","0.0615","0.0915","0.0015","0.0015","0.002","0.0015","0.0005","0.001","0.0005","0.0005","0.0005","0.001","0.001","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 20:00","1763668806","0.445","0.07","0.36","0.062","0.0845","0.0015","0.0015","0.002","0.0015","0.0005","0.001","0.0005","0.0005","0.0005","0.001","0.001","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 21:00","1763672406","0.445","0.065","0.365","0.056","0.08","0.0015","0.0015","0.002","0.0015","0.0005","0.001","0.0005","0.0005","0.0005","0.001","0.001","0.0015","0.0005","0.0015","0.0015","0.0015","0.001"
"11-20-2025 22:00","1763676020","0.46","0.055","0.355","0.054","0.0785","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-20-2025 23:00","1763679606","0.51","0.055","0.305","0.054","0.079","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 00:00","1763683205","0.575","0.06","0.255","0.0475","0.0785","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 01:00","1763686805","0.595","0.06","0.225","0.055","0.079","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 02:00","1763690405","0.595","0.06","0.22","0.0555","0.078","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 03:00","1763694005","0.595","0.06","0.22","0.0555","0.078","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 04:00","1763697619","0.585","0.06","0.235","0.0555","0.078","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 05:00","1763701211","0.58","0.065","0.235","0.0555","0.078","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 06:00","1763704805","0.58","0.065","0.235","0.0555","0.078","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 07:00","1763708405","0.58","0.06","0.235","0.0555","0.078","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 08:00","1763712005","0.59","0.06","0.225","0.0555","0.078","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.001"
"11-21-2025 09:00","1763715604","0.575","0.06","0.245","0.0555","0.078","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 10:00","1763719205","0.57","0.06","0.265","0.0665","0.078","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 11:00","1763722805","0.53","0.06","0.275","0.058","0.078","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 12:00","1763726405","0.505","0.06","0.31","0.0525","0.078","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 13:00","1763730019","0.48","0.055","0.3","0.056","0.078","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 14:00","1763733605","0.465","0.05","0.31","0.074","0.114","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-21-2025 15:00","1763737205","0.47","0.05","0.305","0.0735","0.1005","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-21-2025 16:00","1763740806","0.485","0.05","0.295","0.074","0.103","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.001"
"11-21-2025 17:00","1763744406","0.465","0.05","0.275","0.076","0.149","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.001"
"11-21-2025 18:00","1763748005","0.475","0.05","0.29","0.0755","0.1205","0.0015","0.0015","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.001"
"11-21-2025 19:00","1763751606","0.47","0.04","0.295","0.0735","0.115","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.001"
"11-21-2025 20:00","1763755206","0.47","0.05","0.285","0.083","0.1155","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.001"
"11-21-2025 21:00","1763758805","0.47","0.045","0.275","0.085","0.1165","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-21-2025 22:00","1763762405","0.465","0.045","0.275","0.085","0.144","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-21-2025 23:00","1763766011","0.47","0.045","0.28","0.085","0.13","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 00:00","1763769605","0.475","0.045","0.265","0.0785","0.1335","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 01:00","1763773205","0.475","0.045","0.255","0.078","0.1575","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 02:00","1763776805","0.475","0.045","0.265","0.077","0.1375","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 03:00","1763780405","0.475","0.05","0.275","0.075","0.1365","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 04:00","1763784021","0.47","0.05","0.275","0.077","0.1325","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 05:00","1763787612","0.475","0.05","0.26","0.075","0.1325","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 06:00","1763791206","0.475","0.05","0.26","0.071","0.1305","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 07:00","1763794805","0.475","0.05","0.27","0.0725","0.1305","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 08:00","1763798405","0.475","0.05","0.27","0.0745","0.1295","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 09:00","1763802006","0.475","0.05","0.26","0.0745","0.12","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 10:00","1763805605","0.475","0.05","0.235","0.076","0.1175","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 11:00","1763809205","0.475","0.05","0.235","0.0705","0.1","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 12:00","1763812806","0.475","0.05","0.255","0.0715","0.099","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 13:00","1763816418","0.475","0.05","0.25","0.0715","0.115","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 14:00","1763820005","0.475","0.05","0.245","0.0715","0.1175","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 15:00","1763823605","0.475","0.05","0.245","0.071","0.116","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 16:00","1763827206","0.465","0.055","0.245","0.071","0.117","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 17:00","1763830806","0.465","0.05","0.245","0.071","0.118","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 18:00","1763834405","0.46","0.05","0.255","0.071","0.1185","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 19:00","1763838005","0.44","0.05","0.245","0.071","0.124","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 20:00","1763841606","0.435","0.05","0.255","0.071","0.124","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 21:00","1763845206","0.43","0.05","0.27","0.0785","0.1215","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 22:00","1763848805","0.43","0.05","0.27","0.077","0.1205","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0015","0.0015","0.0005"
"11-22-2025 23:00","1763852405","0.42","0.05","0.27","0.076","0.1235","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-23-2025 00:00","1763856005","0.42","0.055","0.295","0.076","0.1235","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-23-2025 01:00","1763859618","0.42","0.055","0.28","0.076","0.1235","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-23-2025 02:00","1763863205","0.415","0.055","0.28","0.076","0.1235","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-23-2025 03:00","1763866806","0.43","0.055","0.27","0.076","0.1235","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-23-2025 04:00","1763870405","0.425","0.055","0.27","0.076","0.1235","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-23-2025 05:00","1763874004","0.44","0.055","0.275","0.076","0.1235","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.001","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-23-2025 06:00","1763877604","0.44","0.055","0.285","0.076","0.1235","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-23-2025 07:00","1763881204","0.425","0.055","0.28","0.076","0.1235","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-23-2025 08:00","1763884805","0.43","0.055","0.28","0.076","0.123","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-23-2025 09:00","1763888405","0.425","0.055","0.275","0.076","0.121","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-23-2025 10:00","1763892004","0.43","0.045","0.28","0.078","0.1155","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-23-2025 11:00","1763895605","0.435","0.045","0.275","0.0765","0.1155","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005"
"11-23-2025 12:00","1763899204","0.42","0.045","0.29","0.0765","0.114","0.0015","0.0015","0.0015","0.0015","0.0005","0.001","0.0005","0.0005","0.0005","0.001","0.001","0.0015","0.001","0.0015","0.0015","0.0015","0.0005"
"11-23-2025 13:00","1763902805","0.43","0.045","0.285","0.0765","0.114","0.0015","0.0015","0.0015","0.0015","0.0005","0.001","0.0005","0.0005","0.0005","0.001","0.001","0.0015","0.001","0.0015","0.0015","0.0015","0.0005"
